"","year","cow_code","n_riots","country_name","party_banVD","oilHM","popHM","polity2","ccode","ccodealp","code_wb","dd_cga","ht_region","banethnic","banrelig","bansys","banall","govstruct","elecSystem","partybanIEP","elecleg","elecexec","unitary","PRsystem","NewEthFrac","partybanUni"
"759",2004,436,0,"Niger",0,0,12807896,6,562,"NER",562,1,4,"0","0","0","0","1","3",0,"1","1",1,1,0.667332867831832,0
"812",2005,436,0,"Niger",0,0,13264190,6,562,"NER",562,1,4,"0","0","0","0","1","3",0,"1","1",1,1,0.667197571485556,0
"865",2006,436,0,"Niger",0,0,13736722,6,562,"NER",562,1,4,"0","0","0","0","1","3",0,"1","1",1,1,0.667072192719867,0
"918",2007,436,0,"Niger",0,NA,NA,6,562,"NER",562,1,4,"0","0","0","0","1","3",0,"1","1",1,1,0.666956591713795,0
"971",2008,436,0,"Niger",0,NA,NA,6,562,"NER",562,1,4,"0","0","0","0","1","3",0,"1","1",1,1,0.666851080991265,0
"1024",2009,436,0,"Niger",0,NA,NA,-3,562,"NER",562,NA,4,"0","0","0","0","1","3",0,"1","1",1,1,0.666755401077714,0
"1077",2010,436,2,"Niger",0,NA,NA,3,562,"NER",562,NA,4,"0","0","0","0","1","3",0,"1","1",1,1,0.666669706326403,0
"1130",2011,436,1,"Niger",0,NA,NA,6,562,"NER",562,NA,4,"0","0","0","0","1","3",0,"1","1",1,1,0.666593899621479,0
"1183",2012,436,0,"Niger",0,NA,NA,6,562,"NER",562,NA,4,"0","0","0","0","1","3",0,"1","1",1,1,0.666528061159347,0
"18",1990,437,0,"Ivory Coast",0,0.1,12780257,-7,384,"CIV",384,0,4,"0","0","0","0","1","2",0,"1","1",1,0,0.73739779538204,0
"71",1991,437,0,"Ivory Coast",0,0.1,13229661,-7,384,"CIV",384,0,4,"0","0","0","0","1","2",0,"1","1",1,0,0.73714215264535,0
"124",1992,437,0,"Ivory Coast",0,0.1,13673647,-7,384,"CIV",384,0,4,"0","0","0","0","1","2",0,"1","1",1,0,0.7368851356672,0
"177",1993,437,1,"Ivory Coast",0,0.1,14113259,-7,384,"CIV",384,0,4,"0","0","0","0","1","2",0,"1","1",1,0,0.73662660693059,0
"230",1994,437,0,"Ivory Coast",0,0.05,14550429,-6,384,"CIV",384,0,4,"0","0","0","0","1","2",0,"1","1",1,0,0.73636677838401,0
"283",1995,437,0,"Ivory Coast",0,0.05,14985878,-6,384,"CIV",384,0,4,"0","0","0","0","1","2",0,"1","1",1,0,0.73610551327894,0
"336",1996,437,0,"Ivory Coast",0,0.1,15421763,-6,384,"CIV",384,0,4,"0","0","0","0","1","2",0,"1","1",1,0,0.73584291078375,0
"389",1997,437,0,"Ivory Coast",0,0.1,15855751,-6,384,"CIV",384,0,4,"0","0","0","0","1","2",0,"1","1",1,0,0.73557907194774,0
"442",1998,437,0,"Ivory Coast",0,0.1,16278896,-6,384,"CIV",384,0,4,"0","0","0","0","1","2",0,"1","1",1,0,0.73531385916324,0
"495",1999,437,0,"Ivory Coast",0,0.1,16679234,-1,384,"CIV",384,0,4,"0","0","0","0","1","2",0,"1","1",1,0,0.73504734627277,0
"548",2000,437,0,"Ivory Coast",0,0.1,17049189,4,384,"CIV",384,0,4,"0","0","0","0","1","2",0,"1","1",1,0,0.73477972798306,0
"601",2001,437,0,"Ivory Coast",0,0.1,17384828,4,384,"CIV",384,0,4,"0","0","0","0","1","2",0,"1","1",1,0,0.73451091418426,0
"654",2002,437,0,"Ivory Coast",0,0.1,17691452,0,384,"CIV",384,0,4,"0","0","0","0","1","2",0,"1","1",1,0,0.73424076840073,0
"707",2003,437,1,"Ivory Coast",0,0.1,17982164,0,384,"CIV",384,0,4,"0","0","0","0","1","2",0,"1","1",1,0,0.73396955084895,0
"760",2004,437,0,"Ivory Coast",0,0.1,18275382,0,384,"CIV",384,0,4,"0","0","0","0","1","2",0,"1","1",1,0,0.73369719175617,0
"813",2005,437,3,"Ivory Coast",0,0.1,18584701,0,384,"CIV",384,0,4,"0","0","0","0","1","2",0,"1","1",1,0,0.73342372058897,0
"866",2006,437,2,"Ivory Coast",0,0.1,18914474,0,384,"CIV",384,0,4,"1","0","0","0","1","2",1,"1","1",1,0,0.73314912577398,0
"919",2007,437,1,"Ivory Coast",0,0.1,NA,0,384,"CIV",384,0,4,"1","0","0","0","1","2",1,"1","1",1,0,0.73287354761112,0
"972",2008,437,1,"Ivory Coast",0,0.1,NA,0,384,"CIV",384,0,4,"1","0","0","0","1","2",1,"1","1",1,0,0.73259692351951,0
"1025",2009,437,0,"Ivory Coast",0,NA,NA,0,384,"CIV",384,NA,4,"1","0","0","0","1","2",1,"1","1",1,0,0.732319268674598,0
"1078",2010,437,0,"Ivory Coast",0,NA,NA,0,384,"CIV",384,NA,4,"1","0","0","0","1","2",1,"1","1",1,0,0.732040690312343,0
"1131",2011,437,3,"Ivory Coast",0,NA,NA,4,384,"CIV",384,NA,4,"1","0","0","0","1","2",1,"1","1",1,0,0.731761099290516,0
"1184",2012,437,15,"Ivory Coast",0,NA,NA,4,384,"CIV",384,NA,4,"1","0","0","0","1","2",1,"1","1",1,0,0.731480666752103,0
"72",1991,438,0,"Guinea",1,0,6273954,-5,324,"GIN",324,0,4,"0","0","0","0","3","4",0,"1","1",0,1,0.741071782703375,0
"125",1992,438,0,"Guinea",0,0,6539721,-5,324,"GIN",324,0,4,"0","0","0","0","3","4",0,"1","1",0,1,0.740541380227964,0
"178",1993,438,0,"Guinea",0,0,6815752,-5,324,"GIN",324,0,4,"0","0","0","0","3","4",0,"1","1",0,1,0.74000167487709,0
"231",1994,438,0,"Guinea",0,0,7081776,-5,324,"GIN",324,0,4,"0","0","0","0","3","4",0,"1","1",0,1,0.739452797130772,0
"284",1995,438,0,"Guinea",0,0,7323222,-1,324,"GIN",324,0,4,"0","0","0","0","3","4",0,"1","1",0,1,0.738895042727262,0
"337",1996,438,1,"Guinea",0,0,7535132,-1,324,"GIN",324,0,4,"0","0","0","0","3","4",0,"1","1",0,1,0.738328262447516,0
"390",1997,438,0,"Guinea",0,0,7721695,-1,324,"GIN",324,0,4,"0","0","0","0","3","4",0,"1","1",0,1,0.737752591559829,0
"443",1998,438,0,"Guinea",0,0,7888872,-1,324,"GIN",324,0,4,"0","0","0","0","3","4",0,"1","1",0,1,0.737168239097519,0
"496",1999,438,0,"Guinea",0,0,8046578,-1,324,"GIN",324,0,4,"0","0","0","0","3","4",0,"1","1",0,1,0.736574980759755,0
"549",2000,438,1,"Guinea",0,0,8202628,-1,324,"GIN",324,0,4,"0","0","0","0","3","4",0,"1","1",0,1,0.735973153709112,0
"602",2001,438,0,"Guinea",0,0,8358572,-1,324,"GIN",324,0,4,"0","0","0","0","3","4",0,"1","1",0,1,0.735362674954137,0
"655",2002,438,1,"Guinea",0,0,8513599,-1,324,"GIN",324,0,4,"0","0","0","0","1","4",0,"1","1",1,1,0.734743555287986,0
"708",2003,438,0,"Guinea",0,0,8670641,-1,324,"GIN",324,0,4,"0","0","0","0","1","4",0,"1","1",1,1,0.734115913538229,0
"761",2004,438,0,"Guinea",0,0,8832767,-1,324,"GIN",324,0,4,"0","0","0","0","1","4",0,"1","1",1,1,0.73347975254538,0
"814",2005,438,0,"Guinea",0,0,9002656,-1,324,"GIN",324,0,4,"0","0","0","0","1","4",0,"1","1",1,1,0.732835089415066,0
"867",2006,438,0,"Guinea",0,0,9181335,-1,324,"GIN",324,0,4,"0","0","0","0","1","4",0,"1","1",1,1,0.732182119734685,0
"920",2007,438,0,"Guinea",0,NA,NA,-1,324,"GIN",324,0,4,"0","0","0","0","1","4",0,"1","1",1,1,0.731520555006287,0
"973",2008,438,0,"Guinea",0,NA,NA,-1,324,"GIN",324,0,4,"0","0","0","0","1","4",0,"1","1",1,1,0.730850764919753,0
"1026",2009,438,0,"Guinea",0,NA,NA,-1,324,"GIN",324,NA,4,"0","0","0","0","1","4",0,"1","1",1,1,0.730172517566162,0
"1079",2010,438,0,"Guinea",0,NA,NA,1,324,"GIN",324,NA,4,"0","0","0","0","1","4",0,"1","1",1,1,0.729486022955646,0
"1132",2011,438,0,"Guinea",0,NA,NA,1,324,"GIN",324,NA,4,"0","0","0","0","1","4",0,"1","1",1,1,0.72879120726644,0
"1185",2012,438,0,"Guinea",0,NA,NA,1,324,"GIN",324,NA,4,"0","0","0","0","1","4",0,"1","1",1,1,0.728088031158625,0
"126",1992,439,0,"Burkina Faso",0,0,9406850,-5,854,"BFA",854,0,4,"0","0","0","0","1","3",0,"1","1",1,1,0.762035673666878,0
"179",1993,439,0,"Burkina Faso",0,0,9688261,-5,854,"BFA",854,0,4,"0","0","0","0","1","3",0,"1","1",1,1,0.762486051763825,0
"232",1994,439,0,"Burkina Faso",0,0,9976707,-5,854,"BFA",854,0,4,"0","0","0","0","1","3",0,"1","1",1,1,0.762912524089398,0
"285",1995,439,0,"Burkina Faso",0,0,10271341,-5,854,"BFA",854,0,4,"0","0","0","0","1","3",0,"1","1",1,1,0.763315797856827,0
"338",1996,439,0,"Burkina Faso",0,0,10570710,-5,854,"BFA",854,0,4,"0","0","0","0","1","3",0,"1","1",1,1,0.763696489855441,0
"391",1997,439,0,"Burkina Faso",0,0,10875996,-4,854,"BFA",854,0,4,"0","0","0","0","1","3",0,"1","1",1,1,0.764055426960068,0
"444",1998,439,0,"Burkina Faso",0,0,11192150,-4,854,"BFA",854,0,4,"0","0","0","0","1","3",0,"1","1",1,1,0.764393108163609,0
"497",1999,439,0,"Burkina Faso",0,0,11525920,-4,854,"BFA",854,0,4,"0","0","0","0","1","3",0,"1","1",1,1,0.764710413722802,0
"550",2000,439,0,"Burkina Faso",0,0,11881774,-3,854,"BFA",854,0,4,"0","0","0","0","1","3",0,"1","1",1,1,0.765007662165577,0
"603",2001,439,0,"Burkina Faso",0,0,12261952,0,854,"BFA",854,0,4,"0","0","0","0","1","3",0,"1","1",1,1,0.765285626564546,0
"656",2002,439,0,"Burkina Faso",0,0,12663998,0,854,"BFA",854,0,4,"0","0","0","0","1","3",0,"1","1",1,1,0.765544824576343,0
"709",2003,439,0,"Burkina Faso",0,0,13081911,0,854,"BFA",854,0,4,"0","0","0","0","1","3",0,"1","1",1,1,0.765785813069433,0
"762",2004,439,1,"Burkina Faso",0,0,13507102,0,854,"BFA",854,0,4,"0","0","0","0","1","3",0,"1","1",1,1,0.766009064567889,0
"815",2005,439,1,"Burkina Faso",0,0,13933363,0,854,"BFA",854,0,4,"0","0","0","0","1","3",0,"1","1",1,1,0.766215160720988,0
"868",2006,439,0,"Burkina Faso",0,0,14358500,0,854,"BFA",854,0,4,"0","0","0","0","1","3",0,"1","1",1,1,0.76640445037839,0
"921",2007,439,0,"Burkina Faso",0,NA,NA,0,854,"BFA",854,0,4,"0","0","0","0","1","3",0,"1","1",1,1,0.766577595193204,0
"974",2008,439,0,"Burkina Faso",0,NA,NA,0,854,"BFA",854,0,4,"0","0","0","0","1","3",0,"1","1",1,1,0.766734946230186,0
"1027",2009,439,0,"Burkina Faso",0,NA,NA,0,854,"BFA",854,NA,4,"0","0","0","0","1","3",0,"1","1",1,1,0.766876936311921,0
"1080",2010,439,0,"Burkina Faso",0,NA,NA,0,854,"BFA",854,NA,4,"0","0","0","0","1","3",0,"1","1",1,1,0.767004010209872,0
"1133",2011,439,0,"Burkina Faso",0,NA,NA,0,854,"BFA",854,NA,4,"0","0","0","0","1","3",0,"1","1",1,1,0.767116567692964,0
"1186",2012,439,0,"Burkina Faso",0,NA,NA,0,854,"BFA",854,NA,4,"0","0","0","0","1","3",0,"1","1",1,1,0.767215003812661,0
"21",1990,450,0,"Liberia",0,0,2167000,0,430,"LBR",430,0,4,"0","0","1","0","1","2",1,"1","1",1,0,0.889712463453124,0
"392",1997,450,0,"Liberia",0,0,2227000,0,430,"LBR",430,0,4,"0","0","0","0","1","3",0,"1","1",1,1,0.889391972531009,0
"445",1998,450,0,"Liberia",0,0,2439000,0,430,"LBR",430,0,4,"0","0","0","0","1","3",0,"1","1",1,1,0.889337453737194,0
"498",1999,450,2,"Liberia",0,0,2648000,0,430,"LBR",430,0,4,"0","0","0","0","1","3",0,"1","1",1,1,0.88928165981197,0
"551",2000,450,0,"Liberia",0,0,2824000,0,430,"LBR",430,0,4,"0","0","0","0","1","3",0,"1","1",1,1,0.889224847624756,0
"604",2001,450,0,"Liberia",0,0,2958000,0,430,"LBR",430,0,4,"0","0","0","0","1","3",0,"1","1",1,1,0.889167336786916,0
"657",2002,450,0,"Liberia",0,0,3057000,0,430,"LBR",430,0,4,"0","0","0","0","1","3",0,"1","1",1,1,0.889109309755562,0
"710",2003,450,0,"Liberia",0,0,3138000,1,430,"LBR",430,0,4,"0","0","0","0","1","3",0,"1","1",1,1,0.889051012096496,0
"763",2004,450,0,"Liberia",0,0,3225000,3,430,"LBR",430,0,4,"0","0","0","0","1","3",0,"1","1",1,1,0.888992714383555,0
"816",2005,450,1,"Liberia",0,0,3334000,5,430,"LBR",430,0,4,"0","0","0","0","1","3",0,"1","1",1,1,0.888934625424376,0
"869",2006,450,0,"Liberia",0,0,3471000,6,430,"LBR",430,1,4,"0","0","0","0","1","3",0,"1","1",1,1,0.888876981319573,0
"922",2007,450,0,"Liberia",0,NA,NA,6,430,"LBR",430,1,4,"0","0","0","0","1","3",0,"1","1",1,1,0.888819878176256,0
"975",2008,450,0,"Liberia",0,NA,NA,6,430,"LBR",430,1,4,"0","0","0","0","1","3",0,"1","1",1,1,0.888763630712419,0
"1028",2009,450,1,"Liberia",0,NA,NA,6,430,"LBR",430,NA,4,"0","0","0","0","1","3",0,"1","1",1,1,0.888708390072432,0
"1081",2010,450,0,"Liberia",0,NA,NA,6,430,"LBR",430,NA,4,"0","0","0","0","1","3",0,"1","1",1,1,0.88865428944803,0
"1134",2011,450,0,"Liberia",0,NA,NA,6,430,"LBR",430,NA,4,"0","0","0","0","1","3",0,"1","1",1,1,0.888601507193597,0
"1187",2012,450,0,"Liberia",0,NA,NA,6,430,"LBR",430,NA,4,"0","0","0","0","1","3",0,"1","1",1,1,0.888550253647446,0
"22",1990,451,0,"Sierra Leone",1,0,4090000,-7,694,"SLE",694,0,4,"0","0","1","0","1",".a",1,"1","1",1,NA,0.799900959225198,1
"75",1991,451,1,"Sierra Leone",1,0,4120000,-6,694,"SLE",694,0,4,"0","0","1","0","1",".a",1,"1","1",1,NA,0.799984275181979,1
"128",1992,451,1,"Sierra Leone",1,0,4140000,-7,694,"SLE",694,0,4,"0","0","0","0","1","3",0,"1","1",1,1,0.800065518632924,0
"181",1993,451,0,"Sierra Leone",1,0,4130000,-7,694,"SLE",694,0,4,"0","0","0","1","1","3",1,"1","1",1,1,0.800144350639167,1
"234",1994,451,0,"Sierra Leone",1,0,4130000,-7,694,"SLE",694,0,4,"0","0","0","1","1","3",1,"1","1",1,1,0.800220778723669,1
"287",1995,451,0,"Sierra Leone",1,0,4140000,-7,694,"SLE",694,0,4,"0","0","0","1","1","3",1,"1","1",1,1,0.800294509008382,1
"340",1996,451,1,"Sierra Leone",0,0,4170000,4,694,"SLE",694,1,4,"0","0","0","0","1","3",NA,"1","1",1,1,0.800365423702088,NA
"393",1997,451,0,"Sierra Leone",1,0,4220000,0,694,"SLE",694,0,4,"0","0","0","0","1","3",0,"1","1",1,1,0.800433193090349,0
"446",1998,451,0,"Sierra Leone",0,0,4280000,0,694,"SLE",694,1,4,"0","0","0","0","1","3",0,"1","1",1,1,0.800497811360912,0
"499",1999,451,0,"Sierra Leone",0,0,4380000,0,694,"SLE",694,1,4,"0","0","0","0","1","3",0,"1","1",1,1,0.800558980853008,0
"552",2000,451,0,"Sierra Leone",0,0,4520000,0,694,"SLE",694,1,4,"0","0","0","0","1","3",0,"1","1",1,1,0.800616429283742,0
"605",2001,451,0,"Sierra Leone",0,0,4700000,2,694,"SLE",694,1,4,"0","0","0","0","1","3",0,"1","1",1,1,0.80066992581975,0
"658",2002,451,0,"Sierra Leone",0,0,4920000,5,694,"SLE",694,1,4,"0","0","0","0","1","3",0,"1","1",1,1,0.800719272424422,0
"711",2003,451,0,"Sierra Leone",0,0,5160000,5,694,"SLE",694,1,4,"0","0","0","0","1","3",0,"1","1",1,1,0.800764219776207,0
"764",2004,451,0,"Sierra Leone",0,0,5390000,5,694,"SLE",694,1,4,"0","0","0","0","1","3",0,"1","1",1,1,0.800804359504866,0
"817",2005,451,0,"Sierra Leone",0,0,5590000,5,694,"SLE",694,1,4,"0","0","0","0","1","3",0,"1","1",1,1,0.800839664726618,0
"870",2006,451,0,"Sierra Leone",0,0,5740000,5,694,"SLE",694,1,4,"0","0","0","0","1","3",0,"1","1",1,1,0.800869590774226,0
"923",2007,451,0,"Sierra Leone",0,NA,NA,7,694,"SLE",694,1,4,"0","0","0","0","1","3",0,"1","1",1,1,0.800893898856762,0
"976",2008,451,0,"Sierra Leone",0,NA,NA,7,694,"SLE",694,1,4,"0","0","0","0","1","3",0,"1","1",1,1,0.800912308989684,0
"1029",2009,451,0,"Sierra Leone",0,NA,NA,7,694,"SLE",694,NA,4,"0","0","0","0","1","3",0,"1","1",1,1,0.80092454589405,0
"1082",2010,451,0,"Sierra Leone",0,NA,NA,7,694,"SLE",694,NA,4,"0","0","0","0","1","3",0,"1","1",1,1,0.800930093758851,0
"1135",2011,451,0,"Sierra Leone",0,NA,NA,7,694,"SLE",694,NA,4,"0","0","0","0","1","3",0,"1","1",1,1,0.800928694733731,0
"1188",2012,451,0,"Sierra Leone",0,NA,NA,7,694,"SLE",694,NA,4,"0","0","0","0","1","3",0,"1","1",1,1,0.800919956960068,0
"23",1990,471,0,"Cameroon",1,0.4,12200000,-8,120,"CMR",120,0,4,"0","0","1","0","1","2",1,"1","1",1,0,NA,1
"76",1991,471,0,"Cameroon",1,0.4,12600000,-8,120,"CMR",120,0,4,"0","0","1","0","1","2",1,"1","1",1,0,NA,1
"129",1992,471,1,"Cameroon",0,0.4,1.3e+07,-4,120,"CMR",120,0,4,"0","0","1","0","1","4",1,"1","1",1,1,NA,0
"182",1993,471,0,"Cameroon",0,0.4,13300000,-4,120,"CMR",120,0,4,"0","0","1","0","1","4",1,"1","1",1,1,NA,0
"235",1994,471,2,"Cameroon",0,0.4,13700000,-4,120,"CMR",120,0,4,"0","0","1","0","1","4",1,"1","1",1,1,NA,0
"288",1995,471,0,"Cameroon",0,0.4,14100000,-4,120,"CMR",120,0,4,"0","0","0","0","1","4",0,"1","1",1,1,NA,0
"341",1996,471,0,"Cameroon",0,0.4,14400000,-4,120,"CMR",120,0,4,"0","0","0","0","1","4",0,"1","1",1,1,NA,0
"394",1997,471,1,"Cameroon",0,0.4,14800000,-4,120,"CMR",120,0,4,"0","0","0","0","1","4",0,"1","1",1,1,NA,0
"447",1998,471,0,"Cameroon",0,0.4,15100000,-4,120,"CMR",120,0,4,"0","0","0","0","1","4",0,"1","1",1,1,NA,0
"500",1999,471,0,"Cameroon",0,0.4,15500000,-4,120,"CMR",120,0,4,"0","0","0","0","1","4",0,"1","1",1,1,NA,0
"553",2000,471,0,"Cameroon",0,0.4,15900000,-4,120,"CMR",120,0,4,"0","0","0","0","1","4",0,"1","1",1,1,NA,0
"606",2001,471,0,"Cameroon",0,0.4,16200000,-4,120,"CMR",120,0,4,"0","0","0","0","1","4",0,"1","1",1,1,NA,0
"659",2002,471,0,"Cameroon",0,0.4,16600000,-4,120,"CMR",120,0,4,"0","0","0","0","1","4",0,"1","1",1,1,NA,0
"712",2003,471,0,"Cameroon",0,0.4,1.7e+07,-4,120,"CMR",120,0,4,"0","0","0","0","1","4",0,"1","1",1,1,NA,0
"765",2004,471,0,"Cameroon",0,0.4,17400000,-4,120,"CMR",120,0,4,"0","0","0","0","1","4",0,"1","1",1,1,NA,0
"818",2005,471,0,"Cameroon",0,0.4,17800000,-4,120,"CMR",120,0,4,"0","0","0","0","1","4",0,"1","1",1,1,NA,0
"871",2006,471,0,"Cameroon",0,0.4,18200000,-4,120,"CMR",120,0,4,"0","0","0","0","1","4",0,"1","1",1,1,NA,0
"924",2007,471,1,"Cameroon",0,0.4,NA,-4,120,"CMR",120,0,4,"0","0","0","0","1","4",0,"1","1",1,1,NA,0
"977",2008,471,3,"Cameroon",0,0.2,NA,-4,120,"CMR",120,0,4,"0","0","0","0","1","4",0,"1","1",1,1,NA,0
"1030",2009,471,1,"Cameroon",0,NA,NA,-4,120,"CMR",120,NA,4,"0","0","0","0","1","4",0,"1","1",1,1,NA,0
"1083",2010,471,1,"Cameroon",0,NA,NA,-4,120,"CMR",120,NA,4,"0","0","0","0","1","4",0,"1","1",1,1,NA,0
"1136",2011,471,4,"Cameroon",0,NA,NA,-4,120,"CMR",120,NA,4,"0","0","0","0","1","4",0,"1","1",1,1,NA,0
"1189",2012,471,0,"Cameroon",0,NA,NA,-4,120,"CMR",120,NA,4,"0","0","0","0","1","4",0,"1","1",1,1,NA,0
"183",1993,475,0,"Nigeria",1,17.89982,1.05e+08,-7,566,"NGA",566,0,4,"0","0","1","0","3","2",1,"1","1",0,0,0.855199810373183,1
"554",2000,475,1,"Nigeria",0,22.5,1.25e+08,4,566,"NGA",566,1,4,"0","0","0","0","3","1",0,"1","1",0,0,0.852598914957352,0
"607",2001,475,0,"Nigeria",0,22.5,1.28e+08,4,566,"NGA",566,1,4,"0","0","0","0","3","1",0,"1","1",0,0,0.852297647851647,0
"660",2002,475,0,"Nigeria",0,24,1.31e+08,4,566,"NGA",566,1,4,"0","0","0","0","3","1",0,"1","1",0,0,0.852013565147684,0
"713",2003,475,1,"Nigeria",0,24,1.34e+08,4,566,"NGA",566,1,4,"0","0","0","0","3","1",0,"1","1",0,0,0.851746321302887,0
"766",2004,475,8,"Nigeria",0,25,1.38e+08,4,566,"NGA",566,1,4,"0","0","0","0","3","1",0,"1","1",0,0,0.851495593681504,0
"819",2005,475,5,"Nigeria",0,35.255,1.41e+08,4,566,"NGA",566,1,4,"0","0","0","0","3","1",0,"1","1",0,0,0.851261198451534,0
"872",2006,475,13,"Nigeria",0,35.876,1.44e+08,4,566,"NGA",566,1,4,"0","0","0","0","3","1",0,"1","1",0,0,0.851042692908356,0
"925",2007,475,5,"Nigeria",0,36.22,NA,4,566,"NGA",566,1,4,"0","0","0","0","3","1",0,"1","1",0,0,0.850839613034944,0
"978",2008,475,7,"Nigeria",0,36.22,NA,4,566,"NGA",566,1,4,"0","0","0","0","3","1",0,"1","1",0,0,0.85065153840001,0
"1031",2009,475,4,"Nigeria",0,NA,NA,4,566,"NGA",566,NA,4,"0","0","0","0","3","1",0,"1","1",0,0,0.850478101013941,0
"1084",2010,475,15,"Nigeria",0,NA,NA,4,566,"NGA",566,NA,4,"0","0","0","0","3","1",0,"1","1",0,0,0.850318717253464,0
"1137",2011,475,38,"Nigeria",0,NA,NA,4,566,"NGA",566,NA,4,"0","0","0","0","3","1",0,"1","1",0,0,0.85017285460831,0
"1190",2012,475,61,"Nigeria",0,NA,NA,4,566,"NGA",566,NA,4,"0","0","0","0","3","1",0,"1","1",0,0,0.850039888078571,0
"25",1990,481,0,"Gabon",1,0.733,926000,-6,266,"GAB",266,0,4,"0","0","0","1","3","2",1,"1","1",0,0,0.79368819493666,1
"78",1991,481,0,"Gabon",0,0.73,957000,-4,266,"GAB",266,0,4,"0","0","0","1","3","2",1,"1","1",0,0,0.793864142251092,0
"131",1992,481,0,"Gabon",0,0.73,988000,-4,266,"GAB",266,0,4,"0","0","0","0","3","2",0,"1","1",0,0,0.79400890867704,0
"184",1993,481,0,"Gabon",0,0.73,1021000,-4,266,"GAB",266,0,4,"0","0","0","0","3","2",0,"1","1",0,0,0.794122735662542,0
"237",1994,481,0,"Gabon",0,0.73,1053000,-4,266,"GAB",266,0,4,"0","0","0","0","3","2",0,"1","1",0,0,0.794205466359699,0
"290",1995,481,0,"Gabon",0,1.34,1084000,-4,266,"GAB",266,0,4,"0","0","0","0","3","2",0,"1","1",0,0,0.79425719524832,0
"343",1996,481,0,"Gabon",0,1.34,1115000,-4,266,"GAB",266,0,4,"0","0","0","0","3","2",0,"1","1",0,0,0.794277810346462,0
"396",1997,481,0,"Gabon",0,1.34,1146000,-4,266,"GAB",266,0,4,"0","0","0","0","3","2",0,"1","1",0,0,0.794267140580382,0
"449",1998,481,0,"Gabon",0,2.499,1176000,-4,266,"GAB",266,0,4,"0","0","0","0","3","2",0,"1","1",0,0,0.79422486710946,0
"502",1999,481,1,"Gabon",0,2.499,1205000,-4,266,"GAB",266,0,4,"0","0","0","0","3","2",0,"1","1",0,0,0.794150685403805,0
"555",2000,481,0,"Gabon",0,2.499,1233000,-4,266,"GAB",266,0,4,"0","0","0","0","3","2",0,"1","1",0,0,0.794044168459753,0
"608",2001,481,0,"Gabon",0,2.499,1261000,-4,266,"GAB",266,0,4,"0","0","0","0","3","2",0,"1","1",0,0,0.793904756509923,0
"661",2002,481,0,"Gabon",0,2.499,1289000,-4,266,"GAB",266,0,4,"0","0","0","0","3","2",0,"1","1",0,0,0.79373209801342,0
"714",2003,481,0,"Gabon",0,2.499,1316000,-4,266,"GAB",266,0,4,"0","0","0","0","3","2",0,"1","1",0,0,0.793525354386518,0
"767",2004,481,0,"Gabon",0,2.499,1343000,-4,266,"GAB",266,0,4,"0","0","0","0","3","2",0,"1","1",0,0,0.793283932623372,0
"820",2005,481,0,"Gabon",0,2.499,1369000,-4,266,"GAB",266,0,4,"0","0","0","0","3","2",0,"1","1",0,0,0.793007073514408,0
"873",2006,481,0,"Gabon",0,2.499,1396000,-4,266,"GAB",266,0,4,"0","0","0","0","3","2",0,"1","1",0,0,0.792693823110012,0
"926",2007,481,0,"Gabon",0,2,NA,-4,266,"GAB",266,0,4,"0","0","0","0","3","2",0,"1","1",0,0,0.792343443567234,0
"979",2008,481,0,"Gabon",0,2,NA,-4,266,"GAB",266,0,4,"0","0","0","0","3","2",0,"1","1",0,0,0.791954833594422,0
"1032",2009,481,0,"Gabon",0,NA,NA,3,266,"GAB",266,NA,4,"0","0","0","0","3","2",0,"1","1",0,0,0.791526988212959,0
"1085",2010,481,0,"Gabon",0,NA,NA,3,266,"GAB",266,NA,4,"0","0","0","0","3","2",0,"1","1",0,0,0.791058890412478,0
"1138",2011,481,0,"Gabon",0,NA,NA,3,266,"GAB",266,NA,4,"0","0","0","0","3","2",0,"1","1",0,0,0.790549357668452,0
"1191",2012,481,0,"Gabon",0,NA,NA,3,266,"GAB",266,NA,4,"0","0","0","0","3","2",0,"1","1",0,0,0.789997164886077,0
"26",1990,482,0,"Central African Republic",1,0,3007984,-7,140,"CAF",140,0,4,"0","0","1","0","1",".a",1,"1","1",1,NA,0.785726320900811,1
"79",1991,482,0,"Central African Republic",1,0,3088949,-6,140,"CAF",140,0,4,"0","0","1","0","1",".a",1,"1","1",1,NA,0.78662304845859,1
"132",1992,482,0,"Central African Republic",1,0,3176177,-6,140,"CAF",140,0,4,"0","0","1","0","1",".a",1,"1","1",1,NA,0.78745384303188,1
"185",1993,482,0,"Central African Republic",0,0,3267461,5,140,"CAF",140,1,4,"0","0","1","0","1",".a",1,"1","1",1,NA,0.788219106846807,0
"238",1994,482,0,"Central African Republic",0,0,3359556,5,140,"CAF",140,1,4,"0","0","1","0","1",".a",1,"1","1",1,NA,0.788919052681696,0
"291",1995,482,0,"Central African Republic",0,0,3449949,5,140,"CAF",140,1,4,"0","0","0","0","1","2",0,"1","1",1,0,0.78955400831034,0
"344",1996,482,0,"Central African Republic",0,0,3538359,5,140,"CAF",140,1,4,"0","0","0","0","1","2",0,"1","1",1,0,0.790124097747283,0
"397",1997,482,1,"Central African Republic",0,0,3625096,5,140,"CAF",140,1,4,"0","0","0","0","1","2",0,"1","1",1,0,0.79062946382831,0
