"","year","cow","wbcode","riots","antigov","country_name.x","country_id","country_abb.x","party_banVD","oilHM","popHM","polity2","ccode","country_name.y","ccodealp","code_wb","dd_cga","ht_region","country_name","country_abb.y","banethnic","banrelig","bansys","banall","govstruct","elecSystem","partybanIEP","elecleg","elecexec","unitary","PRsystem","NewEthFrac","partybanUni"
"312",1961,660,"LBN",0,0,"Lebanon",44,"LBN",0,0,1949000,2,422,"Lebanon","LBN",422,1,3,"Lebanon","LEB","0","0","0","0","1","1",0,"1","0",1,0,0.125573776945283,0
"314",1961,666,"ISR",1,1,"Israel",169,"ISR",0,0.035,2200000,10,376,"Israel","ISR",376,1,3,"Israel","ISR","0","0","0","0","1","3",0,"1","0",1,1,0.22342153873848,0
"319",1961,712,"MNG",0,0,"Mongolia",89,"MNG",1,0,984000,-7,496,"Mongolia","MNG",496,0,6,"Mongolia","MON","0","0","0","0","1","2",0,"1","0",1,0,0.396464757290913,0
"320",1961,713,"TWN",NA,NA,"Taiwan",48,"TWN",1,5e-04,11563348,-8,158,"Taiwan","TWN",158,0,6,"Taiwan","TAW","0","0","1","0","3","4",1,"1","0",0,1,0.197992481757001,1
"321",1961,731,"PRK",0,0,"Korea_North",41,"PRK",1,0,11219876,-8,408,"Korea, North","PRK",408,0,6,"North Korea","PRK","0","0","0","0","3","2",0,"1","0",0,0,0.000343540968145484,0
"323",1961,740,"JPN",2,1,"Japan",9,"JPN",0,0.06,94900000,10,392,"Japan","JPN",392,1,6,"Japan","JPN","0","0","0","0","3","4",0,"1","0",0,1,0.0119992214994099,0
"324",1961,750,"IND",8,1,"India",39,"IND",0,0.75,457500000,9,356,"India","IND",356,1,8,"India","IND","0","0","0","0","3","1",0,"1","0",0,0,NA,0
"325",1961,770,"PAK",1,0,"Pakistan",29,"PAK",1,0.025,49800000,-7,586,"Pakistan (1971-)","PAK",586,NA,NA,"Pakistan","PAK","0","0","0","0","3","3",NA,"1","0",0,1,0.58693831542807,NA
"326",1961,775,"MMR",0,0,"Burma_Myanmar",10,"MMR",0,0.045,21535000,8,104,"Myanmar","MMR",104,1,7,"Myanmar","MYA","0","0","0","0","1","1",0,"1","0",1,0,0.436066954050384,0
"327",1961,780,"LKA",1,1,"Sri Lanka",131,"LKA",0,0,10242000,7,144,"Sri Lanka","LKA",144,1,8,"Sri Lanka","SRI","0","0","0","0","1","1",0,"1","0",1,0,0.4484850182402,0
"330",1961,811,"KHM",0,0,"Cambodia",55,"KHM",1,0,5564000,-9,116,"Cambodia","KHM",116,0,7,"Cambodia","CAM","0","0","0","0","1","1",0,"1","0",1,0,0.229575739647273,0
"331",1961,812,"LAO",0,0,"Laos",123,"LAO",1,0,2174000,0,418,"Laos","LAO",418,0,7,"Laos","LAO","0","0","0","0","3","1",0,"1","0",0,0,0.563945667556615,0
"332",1961,820,"MYS",0,0,"Malaysia",177,"MYS",0,0,8401000,10,458,"Malaysia (1966-)","MYS",458,NA,NA,"Malaysia","MAL","0","0","0","0","3","2",0,"1","0",0,0,0.601184693972545,0
"333",1961,840,"PHL",2,0,"Philippines",46,"PHL",1,0,27909000,5,608,"Philippines","PHL",608,1,7,"Philippines","PHI","0","0","0","0","1","1",0,"1","1",1,0,0.820564398563176,0
"335",1961,900,"AUS",0,0,"Australia",67,"AUS",0,0.001,10483000,10,36,"Australia","AUS",36,1,5,"Australia","AUL","0","0","0","0","3","4",0,"1","0",0,1,0.0223004796209526,0
"336",1961,920,"NZL",0,0,"New Zealand",185,"NZL",0,0,2420000,10,554,"New Zealand","NZL",554,1,5,"New Zealand","NEW","0","0","0","0","1","1",0,"1","0",1,0,0.187302184560544,0
"491",1962,2,"USA",4,7,"United States",20,"USA",0,31.7585,186500000,10,840,"United States","USA",840,1,5,"United States of America","USA","0","0","0","0","3","1",0,"1","1",0,0,0.26495503443073,0
"492",1962,20,"CAN",0,0,"Canada",66,"CAN",0,5,18614000,10,124,"Canada","CAN",124,1,5,"Canada","CAN","0","0","0","0","3","2",0,"1","0",0,0,0.684257133199365,0
"494",1962,41,"HTI",0,0,"Haiti",26,"HTI",1,0,4026349,-9,332,"Haiti","HTI",332,0,2,"Haiti","HAI","0","0","0","1","1","1",1,"1","1",1,0,0.107855968047912,1
"495",1962,42,"DOM",3,1,"Dominican Republic",114,"DOM",1,0,3581253,8,214,"Dominican Republic","DOM",214,0,2,"Dominican Republic","DOM","0","0","0","0","1","3",0,"1","1",1,1,0.40714365933695,0
"498",1962,70,"MEX",1,0,"Mexico",3,"MEX",0,2.5,40414000,-6,484,"Mexico","MEX",484,0,2,"Mexico","MEX","0","0","0","0","3","2",0,"1","1",0,0,0.541015414971831,0
"499",1962,90,"GTM",0,0,"Guatemala",78,"GTM",1,0,4368770,-5,320,"Guatemala","GTM",320,1,2,"Guatemala","GUA","0","0","1","0","1","4",1,"1","1",1,1,0.596624575544248,1
"500",1962,91,"HND",0,0,"Honduras",27,"HND",1,0,2140000,-1,340,"Honduras","HND",340,1,2,"Honduras","HON","0","0","1","0","1","4",1,"1","1",1,1,0.155750842147386,1
"501",1962,92,"SLV",0,0,"El Salvador",22,"SLV",1,0,2736762,-3,222,"El Salvador","SLV",222,0,2,"El Salvador","SAL","0","0","1","0","1","2",1,"1","1",1,0,0.195790376622857,1
"502",1962,93,"NIC",0,0,"Nicaragua",59,"NIC",1,0,1874629,-8,558,"Nicaragua","NIC",558,0,2,"Nicaragua","NIC","0","0","1","0","1","3",1,"1","1",1,1,0.46794736496974,1
"503",1962,94,"CRI",0,0,"Costa Rica",73,"CRI",1,0,1430450,10,188,"Costa Rica","CRI",188,1,2,"Costa Rica","COS","0","0","0","0","1","3",0,"1","1",1,1,0.264997032513709,0
"504",1962,95,"PAN",1,0,"Panama",92,"PAN",0,0,1193404,4,591,"Panama","PAN",591,1,2,"Panama","PAN","0","0","1","0","1","3",1,"1","1",1,1,0.499338302021581,0
"505",1962,100,"COL",0,0,"Colombia",15,"COL",1,0.75,17883489,7,170,"Colombia","COL",170,1,2,"Colombia","COL","0","0","0","1","1","3",1,"1","1",1,1,0.656477096472588,1
"506",1962,101,"VEN",1,0,"Venezuela",51,"VEN",1,17.55,8170644,6,862,"Venezuela","VEN",862,1,2,"Venezuela","VEN","0","0","1","0","3","4",1,"1","1",0,1,0.459527346405694,1
"507",1962,130,"ECU",1,0,"Ecuador",75,"ECU",0,0.03,4705461,-1,218,"Ecuador","ECU",218,1,2,"Ecuador","ECU","0","0","0","0","3","3",0,"1","1",0,1,0.666622994098063,0
"508",1962,135,"PER",2,0,"Peru",30,"PER",0,0.4,10516411,-6,604,"Peru","PER",604,0,2,"Peru","PER","0","0","0","0","1","3",0,"1","1",1,1,0.636600311059348,0
"509",1962,140,"BRA",1,0,"Brazil",19,"BRA",1,0.325,77200000,5,76,"Brazil","BRA",76,1,2,"Brazil","BRA","0","0","0","0","3","4",0,"1","1",0,1,0.570058311747194,0
"510",1962,145,"BOL",1,0,"Bolivia",25,"BOL",0,0.125,3503260,-3,68,"Bolivia","BOL",68,0,2,"Bolivia","BOL","0","0","0","0","1","4",0,"1","1",1,1,0.612765124413003,0
"511",1962,150,"PRY",0,0,"Paraguay",189,"PRY",1,0,1932042,-9,600,"Paraguay","PRY",600,0,2,"Paraguay","PAR","0","0","0","0","1","3",1,"1","1",1,1,0.107691641672981,1
"512",1962,155,"CHL",0,0,"Chile",72,"CHL",0,0.15,8041164,5,152,"Chile","CHL",152,1,2,"Chile","CHL","0","0","0","0","1","3",0,"1","1",1,1,0.511293116173216,0
"513",1962,160,"ARG",2,0,"Argentina",37,"ARG",1,2.4,21286192,-1,32,"Argentina","ARG",32,0,2,"Argentina","ARG","0","0","1","0","3","3",1,"1","1",0,1,0.0682936792920001,1
"514",1962,165,"URY",0,1,"Uruguay",102,"URY",0,0,2602919,8,858,"Uruguay","URY",858,1,2,"Uruguay","URU","0","0","0","0","3","3",0,"1","1",0,1,0.2054818524155,0
"515",1962,200,"GBR",1,2,"United Kingdom",101,"GBR",0,0.006,53292000,10,826,"United Kingdom","GBR",826,1,5,"United Kingdom","UKG","0","0","0","0","1","1",0,"1","0",1,0,0.310029742643517,0
"516",1962,205,"IRL",0,0,"Ireland",81,"IRL",0,0,2830000,10,372,"Ireland","IRL",372,1,5,"Ireland","IRE","0","0","0","0","1","3",0,"1","1",1,1,0.0701803047319678,0
"517",1962,210,"NLD",0,0,"Netherlands",91,"NLD",0,0.25,11806000,10,528,"Netherlands","NLD",528,1,5,"Netherlands","NTH","0","0","0","0","3","3",0,"1","0",0,1,0.0141212208919796,0
"518",1962,211,"BEL",1,0,"Belgium",148,"BEL",0,0,9218000,10,56,"Belgium","BEL",56,1,5,"Belgium","BEL","0","0","0","0","1","3",0,"1","0",1,1,0.518352160414922,0
"520",1962,220,"FRA",1,4,"France",76,"FRA",0,0.225,46998000,5,250,"France (1963-)","FRA",250,NA,NA,"France","FRN","0","0","0","0","1","2",0,"1","1",1,0,NA,0
"521",1962,225,"CHE",0,0,"Switzerland",6,"CHE",0,0,5574000,10,756,"Switzerland","CHE",756,1,5,"Switzerland","SWZ","0","0","0","0","2","2",0,"1","0",0,0,0.234217458821947,0
"523",1962,235,"PRT",0,1,"Portugal",21,"PRT",1,0,9019800,-9,620,"Portugal","PRT",620,0,5,"Portugal","POR","0","0","0","0","1","1",0,"1","0",1,0,0.00165408304695147,0
"525",1962,305,"AUT",0,0,"Austria",144,"AUT",0,0.26,7130000,10,40,"Austria","AUT",40,1,5,"Austria","AUS","0","0","0","0","3","3",0,"1","1",0,1,0.063228025980243,0
"526",1962,310,"HUN",0,0,"Hungary",210,"HUN",1,0.1,10062000,-7,348,"Hungary","HUN",348,0,1,"Hungary","HUN","0","0","0","0","1","2",0,"1","0",1,0,0.0535151000283738,0
"527",1962,325,"ITA",1,0,"Italy",82,"ITA",0,0.32,50880000,10,380,"Italy","ITA",380,1,5,"Italy","ITA","0","0","0","0","3","4",0,"1","0",0,1,0.0427061366910877,0
"528",1962,339,"ALB",0,0,"Albania",12,"ALB",1,0.015,1712563,-9,8,"Albania","ALB",8,0,1,"Albania","ALB","0","0","1","0","1","2",1,"1","0",1,0,0.0703759773667919,1
"529",1962,350,"GRC",1,0,"Greece",164,"GRC",1,0,8448000,4,300,"Greece","GRC",300,1,5,"Greece","GRC","0","0","0","0",".a","3",0,"1","0",NA,1,0.0457709795050105,0
"530",1962,352,"CYP",0,0,"Cyprus",156,"CYP",0,0,577400,8,196,"Cyprus (1975-)","CYP",196,NA,NA,"Cyprus","CYP","0","0","0","0","3","3",0,"1","1",0,1,0.336271541297536,0
"531",1962,355,"BGR",0,0,"Bulgaria",152,"BGR",1,NA,8013000,-7,100,"Bulgaria","BGR",100,0,1,"Bulgaria","BUL","0","0","0","0","1","3",0,"1","0",1,1,0.250370493082352,0
"532",1962,360,"ROM",0,0,"Romania",190,"ROU",1,1,18681000,-7,642,"Romania","ROU",642,0,1,"Romania","ROM","0","0","1","0","3","2",1,"1","0",0,0,0.231418269307044,1
"533",1962,375,"FIN",1,0,"Finland",163,"FIN",0,0,4491000,10,246,"Finland","FIN",246,1,5,"Finland","FIN","0","0","0","0","3","3",0,"1","1",0,1,0.1169568227417,0
"534",1962,380,"SWE",0,0,"Sweden",5,"SWE",0,0,7562000,10,752,"Sweden","SWE",752,1,5,"Sweden","SWD","0","0","0","0","1","3",0,"1","0",1,1,0.119838578317205,0
"535",1962,385,"NOR",0,0,"Norway",186,"NOR",0,0,3639000,10,578,"Norway","NOR",578,1,5,"Norway","NOR","0","0","0","0","1","3",0,"1","0",1,1,0.0227831775617175,0
"536",1962,390,"DNK",0,0,"Denmark",158,"DNK",0,0,4647000,10,208,"Denmark","DNK",208,1,5,"Denmark","DEN","0","0","0","0","1","3",0,"1","0",1,1,0.0131622189487498,0
"539",1962,432,"MLI",0,0,"Mali",28,"MLI",1,0,4167262,-7,466,"Mali","MLI",466,0,4,"Mali","MLI","0","0","1","0","1",".a",1,"1","0",1,NA,0.845494838157818,1
"541",1962,435,"MRT",0,0,"Mauritania",65,"MRT",1,0,937872,-7,478,"Mauritania","MRT",478,0,4,"Mauritania","MAA","0","0","1","0","1","2",1,"1","1",1,0,0.593481862119408,1
"542",1962,436,"NER",0,0,"Niger",60,"NER",1,0,3255671,-7,562,"Niger","NER",562,0,4,"Niger","NIR","0","0","1","0","1",".a",1,"1","1",1,NA,0.681485103601098,1
"543",1962,437,"CIV",0,0,"Ivory Coast",64,"CIV",1,0,3825330,-9,384,"Cote d'Ivoire","CIV",384,0,4,"Ivory Coast","CDI","0","0","0","1","1",".a",1,"1","1",1,NA,0.74384923979736,1
"544",1962,450,"LBR",0,0,"Liberia",86,"LBR",1,0,1125000,-6,430,"Liberia","LBR",430,0,4,"Liberia","LBR","0","0","0","0","1","1",NA,"1","1",1,0,0.887469103527955,NA
"545",1962,451,"SLE",NA,NA,"Sierra Leone",95,"SLE",0,0,2330000,6,694,"Sierra Leone","SLE",694,1,4,"Sierra Leone","SIE","0","0","0","0",".a",".a",NA,"1","0",NA,NA,0.797120769330688,NA
"546",1962,452,"GHA",0,0,"Ghana",7,"GHA",1,0,7560000,-9,288,"Ghana","GHA",288,0,4,"Ghana","GHA","0","0","1","0","1",".a",1,"1","1",1,NA,0.735730779073169,1
"547",1962,461,"TGO",0,0,"Togo",134,"TGO",0,0,1610000,-6,768,"Togo","TGO",768,0,4,"Togo","TOG","0","0","0","0","1","2",1,"1","1",1,0,0.884437382298029,0
"548",1962,471,"CMR",0,0,"Cameroon",108,"CMR",1,0,5650000,-6,120,"Cameroon","CMR",120,0,4,"Cameroon","CAO","0","0","0","0","3",".a",0,"1","1",0,NA,NA,0
"549",1962,475,"NGA",1,0,"Nigeria",45,"NGA",0,0.3,47200000,8,566,"Nigeria","NGA",566,1,4,"Nigeria","NIG","0","0","0","0","3","1",0,"1","0",0,0,0.868582496346415,0
"550",1962,481,"GAB",0,0,"Gabon",116,"GAB",1,0.15,491000,-7,266,"Gabon","GAB",266,0,4,"Gabon","GAB","0","0","0","0","3",".a",NA,"1","1",0,NA,0.773311857587018,NA
"551",1962,482,"CAF",0,0,"Central African Republic",71,"CAF",1,0,1587254,-7,140,"Central African Republic","CAF",140,0,4,"Central African Republic","CEN","0","0","0","0","1",".a",1,"1","0",1,NA,0.73642412035407,1
"552",1962,483,"TCD",0,0,"Chad",109,"TCD",1,0,3098271,-9,148,"Chad","TCD",148,0,4,"Chad","CHA","0","0","0","0",".a","1",1,"1","0",NA,0,0.808196512661105,1
"558",1962,520,"SOM",0,0,"Somalia",130,"SOM",0,0,2951742,7,706,"Somalia","SOM",706,1,4,"Somalia","SOM","0","0","0","0","1","2",0,"1","0",1,0,0.0690451342527706,0
"559",1962,530,"ETH",0,0,"Ethiopia",38,"ETH",1,0,23666363,-9,231,"Ethiopia (1993-)","ETH",231,NA,NA,"Ethiopia","ETH","0","0","0","1","1",".a",1,"1","0",1,NA,0.802167473647023,1
"560",1962,560,"ZAF",1,3,"South Africa",8,"ZAF",1,0,18322000,4,710,"South Africa","ZAF",710,0,4,"South Africa","SAF","1","0","1","0","3","3",1,"1","0",0,1,0.85348678374643,1
"563",1962,616,"TUN",0,0,"Tunisia",98,"TUN",1,0,4376000,-9,788,"Tunisia","TUN",788,0,3,"Tunisia","TUN","0","0","0","0","1","1",0,"1","1",1,0,0.0950997654908865,0
"564",1962,620,"LBY",0,0,"Libya",124,"LBY",1,3,1451000,-7,434,"Libya","LBY",434,0,3,"Libya","LIB","0","0","0","1","3","1",1,"1","0",0,0,0.145847403940718,1
"565",1962,625,"SDN",0,0,"Sudan",33,"SDN",1,0,11973298,-7,736,"Sudan (-2011)","SDN",736,0,4,"Sudan","SUD","0","0","0","0","1",".a",0,"1","0",1,NA,0.744963026162925,0
"566",1962,630,"IRN",1,1,"Iran",79,"IRN",1,35,22897000,-10,364,"Iran","IRN",364,0,3,"Iran","IRN","0","0","1","0","1","2",1,"1","0",1,0,0.730622119090541,1
"567",1962,640,"TUR",1,0,"Turkey",99,"TUR",1,0.075,28948978,9,792,"Turkey","TUR",792,1,3,"Turkey","TUR","0","0","1","0","1","4",1,"1","0",1,1,0.136488004194832,1
"569",1962,652,"SYR",0,1,"Syria",97,"SYR",1,0.1,4912000,-2,760,"Syria","SYR",760,0,3,"Syria","SYR","0","0","0","0","1","2",0,"1","0",1,0,0.200013015874108,0
"570",1962,660,"LBN",0,0,"Lebanon",44,"LBN",0,0,2009000,2,422,"Lebanon","LBN",422,1,3,"Lebanon","LEB","0","0","0","0","1","1",0,"1","0",1,0,0.12573052234981,0
"571",1962,663,"JOR",0,0,"Jordan",83,"JOR",1,0,962000,-9,400,"Jordan","JOR",400,0,3,"Jordan","JOR","0","0","0","1","1","1",1,"1","0",1,0,0.0351705690986396,1
"572",1962,666,"ISR",0,0,"Israel",169,"ISR",0,0.034,2293000,10,376,"Israel","ISR",376,1,3,"Israel","ISR","0","0","0","0","1","3",0,"1","0",1,1,0.22521966004152,0
"577",1962,712,"MNG",0,0,"Mongolia",89,"MNG",1,0,1010000,-7,496,"Mongolia","MNG",496,0,6,"Mongolia","MON","0","0","0","0","1","2",0,"1","0",1,0,0.393107075045075,0
"578",1962,713,"TWN",NA,NA,"Taiwan",48,"TWN",1,5e-04,11918938,-8,158,"Taiwan","TWN",158,0,6,"Taiwan","TAW","0","0","1","0","3","4",1,"1","0",0,1,0.200558366343244,1
"579",1962,731,"PRK",0,0,"Korea_North",41,"PRK",1,0,11478046,-8,408,"Korea, North","PRK",408,0,6,"North Korea","PRK","0","0","0","0","3","2",0,"1","0",0,0,0.00037153096526632,0
"581",1962,740,"JPN",0,3,"Japan",9,"JPN",0,0.06,95800000,10,392,"Japan","JPN",392,1,6,"Japan","JPN","0","0","0","0","3","4",0,"1","0",0,1,0.0120160180387607,0
"582",1962,750,"IND",1,2,"India",39,"IND",0,0.5,466900000,9,356,"India","IND",356,1,8,"India","IND","0","0","0","0","3","1",0,"1","0",0,0,NA,0
"583",1962,770,"PAK",2,0,"Pakistan",29,"PAK",1,0.025,50800000,1,586,"Pakistan (1971-)","PAK",586,NA,NA,"Pakistan","PAK","0","0","0","0","3","3",NA,"1","0",0,1,0.589269156566361,NA
"584",1962,775,"MMR",1,0,"Burma_Myanmar",10,"MMR",1,0.045,22005000,-6,104,"Myanmar","MMR",104,0,7,"Myanmar","MYA","0","0","0","0","1","1",0,"1","0",1,0,0.439020241964858,0
"585",1962,780,"LKA",0,0,"Sri Lanka",131,"LKA",0,0,10470000,7,144,"Sri Lanka","LKA",144,1,8,"Sri Lanka","SRI","0","0","0","0","1","1",0,"1","0",1,0,0.446036102340566,0
"588",1962,811,"KHM",0,0,"Cambodia",55,"KHM",1,0,5698000,-9,116,"Cambodia","KHM",116,0,7,"Cambodia","CAM","0","0","0","0","1","1",0,"1","0",1,0,0.227673396529798,0
"589",1962,812,"LAO",0,0,"Laos",123,"LAO",1,0,2226000,0,418,"Laos","LAO",418,0,7,"Laos","LAO","0","0","0","0","3","1",0,"1","0",0,0,0.565819124459776,0
"590",1962,820,"MYS",0,0,"Malaysia",177,"MYS",0,0,8671000,10,458,"Malaysia (1966-)","MYS",458,NA,NA,"Malaysia","MAL","0","0","0","0","3","2",0,"1","0",0,0,0.601525818697126,0
"591",1962,840,"PHL",0,0,"Philippines",46,"PHL",1,1e-04,28790000,5,608,"Philippines","PHL",608,1,7,"Philippines","PHI","0","0","0","0","1","1",0,"1","1",1,0,0.82173261539968,0
"593",1962,900,"AUS",0,0,"Australia",67,"AUS",0,0.002,10742000,10,36,"Australia","AUS",36,1,5,"Australia","AUL","0","0","0","0","3","4",0,"1","0",0,1,0.0234980820319641,0
"594",1962,920,"NZL",0,0,"New Zealand",185,"NZL",0,0,2482000,10,554,"New Zealand","NZL",554,1,5,"New Zealand","NEW","0","0","0","0","1","1",0,"1","0",1,0,0.189526837092212,0
"760",1963,2,"USA",19,60,"United States",20,"USA",0,31.38922,189200000,10,840,"United States","USA",840,1,5,"United States of America","USA","0","0","0","0","3","1",0,"1","1",0,0,0.268122037293138,0
"761",1963,20,"CAN",1,0,"Canada",66,"CAN",0,4.6,18964000,10,124,"Canada","CAN",124,1,5,"Canada","CAN","0","0","0","0","3","2",0,"1","0",0,0,0.685371246831651,0
"763",1963,41,"HTI",2,0,"Haiti",26,"HTI",1,0,4107697,-9,332,"Haiti","HTI",332,0,2,"Haiti","HAI","0","0","0","1","1","1",1,"1","1",1,0,0.107792556494559,1
"764",1963,42,"DOM",1,3,"Dominican Republic",114,"DOM",1,0,3701964,0,214,"Dominican Republic","DOM",214,0,2,"Dominican Republic","DOM","0","0","0","0","1","3",0,"1","1",1,1,0.40801588589695,0
"765",1963,51,"JAM",NA,NA,"Jamaica",120,"JAM",0,0,1707000,10,388,"Jamaica","JAM",388,1,10,"Jamaica","JAM","0","0","0","0","1","2",0,"1","0",1,0,0.365552298390298,0
"766",1963,52,"TTO",NA,NA,"Trinidad and Tobago",135,"TTO",0,0.5,877000,8,780,"Trinidad and Tobago","TTO",780,1,10,"Trinidad and Tobago","TRI","0","0","0","0","1","1",0,"1","0",1,0,0.626820643434349,0
"767",1963,70,"MEX",0,0,"Mexico",3,"MEX",0,2.5,41715000,-6,484,"Mexico","MEX",484,0,2,"Mexico","MEX","0","0","0","0","3","2",0,"1","1",0,0,0.542022068182577,0
"768",1963,90,"GTM",0,0,"Guatemala",78,"GTM",1,0,4488078,-5,320,"Guatemala","GTM",320,0,2,"Guatemala","GUA","0","0","1","0","1","4",1,"1","1",1,1,0.59584448692239,1
"769",1963,91,"HND",0,0,"Honduras",27,"HND",1,0,2212000,-1,340,"Honduras","HND",340,0,2,"Honduras","HON","0","0","1","0","1","4",1,"1","1",1,1,0.156904040619285,1
"770",1963,92,"SLV",0,0,"El Salvador",22,"SLV",1,0,2821117,-3,222,"El Salvador","SLV",222,0,2,"El Salvador","SAL","0","0","1","0","1","2",1,"1","1",1,0,0.195297523408156,1
"771",1963,93,"NIC",2,0,"Nicaragua",59,"NIC",1,0,1931550,-8,558,"Nicaragua","NIC",558,0,2,"Nicaragua","NIC","0","0","1","0","1","3",1,"1","1",1,1,0.469551924071133,1
"772",1963,94,"CRI",0,0,"Costa Rica",73,"CRI",1,0,1481190,10,188,"Costa Rica","CRI",188,1,2,"Costa Rica","COS","0","0","0","0","1","3",0,"1","1",1,1,0.26736571516173,0
"773",1963,95,"PAN",0,0,"Panama",92,"PAN",0,0,1228575,4,591,"Panama","PAN",591,1,2,"Panama","PAN","0","0","1","0","1","3",1,"1","1",1,1,0.500716327069578,0
"774",1963,100,"COL",1,1,"Colombia",15,"COL",1,0.85,18427374,7,170,"Colombia","COL",170,1,2,"Colombia","COL","0","0","0","1","1","3",1,"1","1",1,1,0.656339775012603,1
"775",1963,101,"VEN",0,0,"Venezuela",51,"VEN",1,17,8475644,6,862,"Venezuela","VEN",862,1,2,"Venezuela","VEN","0","0","1","0","3","4",1,"1","1",0,1,0.460679815214468,1
"776",1963,130,"ECU",0,0,"Ecuador",75,"ECU",1,0.025,4846800,-1,218,"Ecuador","ECU",218,0,2,"Ecuador","ECU","0","0","0","0","3","3",0,"1","1",0,1,0.667111332235522,0
"777",1963,135,"PER",0,0,"Peru",30,"PER",0,0.375,10825793,5,604,"Peru","PER",604,1,2,"Peru","PER","0","0","0","0","1","3",0,"1","1",1,1,0.636276798663457,0
"778",1963,140,"BRA",1,0,"Brazil",19,"BRA",1,0.3,79600000,3,76,"Brazil","BRA",76,1,2,"Brazil","BRA","0","0","0","0","3","4",0,"1","1",0,1,0.570189697549234,0
"779",1963,145,"BOL",0,0,"Bolivia",25,"BOL",0,0.125,3582328,-3,68,"Bolivia","BOL",68,0,2,"Bolivia","BOL","0","0","0","0","1","4",0,"1","1",1,1,0.612039894510377,0
"780",1963,150,"PRY",1,0,"Paraguay",189,"PRY",1,0,1980443,-9,600,"Paraguay","PRY",600,0,2,"Paraguay","PAR","0","0","0","0","1","3",1,"1","1",1,1,0.10883396364923,1
"781",1963,155,"CHL",1,0,"Chile",72,"CHL",0,0.15,8245150,5,152,"Chile","CHL",152,1,2,"Chile","CHL","0","0","0","0","1","3",0,"1","1",1,1,0.509960454010067,0
"782",1963,160,"ARG",0,0,"Argentina",37,"ARG",1,2.4,21621333,-1,32,"Argentina","ARG",32,1,2,"Argentina","ARG","0","0","1","0","3","3",1,"1","1",0,1,0.0694800083475677,1
"783",1963,165,"URY",0,0,"Uruguay",102,"URY",0,0,2634096,8,858,"Uruguay","URY",858,1,2,"Uruguay","URU","0","0","0","0","3","3",0,"1","1",0,1,0.20265720682302,0
"784",1963,200,"GBR",2,5,"United Kingdom",101,"GBR",0,0.006,53625000,10,826,"United Kingdom","GBR",826,1,5,"United Kingdom","UKG","0","0","0","0","1","1",0,"1","0",1,0,0.310367039808778,0
"785",1963,205,"IRL",0,1,"Ireland",81,"IRL",0,0,2850000,10,372,"Ireland","IRL",372,1,5,"Ireland","IRE","0","0","0","0","1","3",0,"1","1",1,1,0.0715129115076291,0
"786",1963,210,"NLD",0,0,"Netherlands",91,"NLD",0,0.25,11966000,10,528,"Netherlands","NLD",528,1,5,"Netherlands","NTH","0","0","0","0","3","3",0,"1","0",0,1,0.0146804026077955,0
"787",1963,211,"BEL",1,0,"Belgium",148,"BEL",0,0,9283000,10,56,"Belgium","BEL",56,1,5,"Belgium","BEL","0","0","0","0","1","3",0,"1","0",1,1,0.52015697896914,0
"789",1963,220,"FRA",4,5,"France",76,"FRA",0,0.225,47816000,5,250,"France (1963-)","FRA",250,1,5,"France","FRN","0","0","0","0","1","2",0,"1","1",1,0,NA,0
"790",1963,225,"CHE",0,0,"Switzerland",6,"CHE",0,0,5694000,10,756,"Switzerland","CHE",756,1,5,"Switzerland","SWZ","0","0","0","0","2","2",0,"1","0",0,0,0.236532484326678,0
"792",1963,235,"PRT",1,0,"Portugal",21,"PRT",1,0,9081600,-9,620,"Portugal","PRT",620,0,5,"Portugal","POR","0","0","0","0","1","1",0,"1","0",1,0,0.00176453605648275,0
"794",1963,305,"AUT",0,0,"Austria",144,"AUT",0,0.24,7172000,10,40,"Austria","AUT",40,1,5,"Austria","AUS","0","0","0","0","3","3",0,"1","1",0,1,0.0650918345927489,0
"795",1963,310,"HUN",0,0,"Hungary",210,"HUN",1,0.14,10091000,-7,348,"Hungary","HUN",348,0,1,"Hungary","HUN","0","0","0","0","1","2",0,"1","0",1,0,0.0544217671395929,0
"796",1963,325,"ITA",0,2,"Italy",82,"ITA",0,0.32,51252000,10,380,"Italy","ITA",380,1,5,"Italy","ITA","0","0","0","0","3","4",0,"1","0",0,1,0.0435345274576958,0
"797",1963,339,"ALB",0,0,"Albania",12,"ALB",1,0.08,1764593,-9,8,"Albania","ALB",8,0,1,"Albania","ALB","0","0","1","0","1","2",1,"1","0",1,0,0.0707737251486379,1
"798",1963,350,"GRC",1,2,"Greece",164,"GRC",1,0,8480000,4,300,"Greece","GRC",300,1,5,"Greece","GRC","0","0","0","0",".a","3",0,"1","0",NA,1,0.0463741416039852,0
"799",1963,352,"CYP",6,0,"Cyprus",156,"CYP",0,0,582200,0,196,"Cyprus (1975-)","CYP",196,NA,NA,"Cyprus","CYP","0","0","0","0","3","3",0,"1","1",0,1,0.336496267746636,0
"800",1963,355,"BGR",1,0,"Bulgaria",152,"BGR",1,0.016,8078000,-7,100,"Bulgaria","BGR",100,0,1,"Bulgaria","BUL","0","0","0","0","1","3",0,"1","0",1,1,0.250969711597158,0
"801",1963,360,"ROM",0,0,"Romania",190,"ROU",1,0.9,18813000,-7,642,"Romania","ROU",642,0,1,"Romania","ROM","0","0","1","0","3","2",1,"1","0",0,0,0.229310817503767,1
